The dorsal-open group gene raw is required for restricted DJNK signaling during closure,10518507,,"During dorsal closure in Drosophila melanogaster, cells of the lateral epidermis migrate over the amnioserosa to encase the embryo. At least three classes of dorsal-open group gene products are necessary for this morphogenetic movement. Class I genes code for structural proteins that effect changes in epidermal cell shape and motility. Class II and III genes code for regulatory components of closure: Class II genes encode Drosophila Jun amino (N)-terminal kinase (DJNK) signaling molecules and Class III genes encode Decapentaplegic-mediated signaling molecules. All characterized dorsal-open group gene products function in the epidermis. Here we report a molecular and genetic characterization of raw, a newly defined member of the Class II dorsal-open group genes. We show that the novel protein encoded by raw is required for restriction of DJNK signaling to leading edge epidermal cells as well as for proper development of the amnioserosa. Taken together, our results demonstrate a role for Raw in restriction of epidermal signaling during closure and suggest that this effect may be mediated via the amnioserosa.",1999,"C L Byars, K L Bates, A Letsou, C L Byars, K L Bates, A Letsou"
Insulin signaling is necessary for vitellogenesis in Drosophila melanogaster independent of the roles of juvenile hormone and ecdysteroids: female sterility of the chico1 insulin signaling mutation is autonomous to the ovary,15890189,10.1016/j.jinsphys.2004.12.013,"It has been suggested that insulin signaling mutations of Drosophila melanogaster are sterile and long-lived because of juvenile hormone (JH) and ecdysteroid deficiency. However, female sterility of an insulin/IGF-like signaling mutant (chico(1)) of D. melanogaster is not mediated by downstream systemic signaling in terms of major alterations in JH or ecdysteroid levels. chico(1) is a null mutation in the insulin substrate protein (CHICO) gene of D. melanogaster. Homozygous chico(1) females are sterile and their oocytes do not mature beyond the last previtellogenic stage. Homozygous chico(1) females exhibit approximately wild-type rates of JH biosynthesis, ovarian release of ecdysteroids and haemolymph ecdysteroid levels, suggesting that these two major hormone systems play no role in producing the sterility. Previtellogenic wild-type ovaries transplanted into homozygous chico(1) females underwent vitellogenesis, showing that systemic factors present in mutant females are sufficient to support normal vitellogenesis. chico(1) ovaries transplanted into wild-type females did not undergo vitellogenesis indicating that CHICO is necessary in the ovary for vitellogenic maturation. The ovary transplant experiments corroborate the endocrine results and demonstrate that insulin/insulin-like signaling (IIS) is necessary for vitellogenesis even when sufficient levels of JH, ecdysteroids or other factors are present.",2005,"David S Richard, Robert Rybczynski, Thomas G Wilson, Yue Wang, Marta L Wayne, You Zhou, Linda Partridge, Lawrence G Harshman, David S Richard, Robert Rybczynski, Thomas G Wilson, Yue Wang, Marta L Wayne, You Zhou, Linda Partridge, Lawrence G Harshman"
Impairment of cytotype regulation of P-element activity in Drosophila melanogaster by mutations in the Su(var)205 gene,15998729,10.1534/genetics.102.001594,"Cytotype regulation of transposable P elements in the germ line of Drosophila melanogaster is associated with maternal transmission of P elements inserted at the left telomere of the X chromosome. This regulation is impaired in long-term stocks heterozygous for mutations in Suppressor of variegation 205 [Su(var)205], a gene implicated in the control of telomere length. Regulation by TP5, a structurally incomplete P element at the X telomere, is more profoundly impaired than regulation by TP6, a different incomplete P element inserted at the same site in a TAS repeat at the X telomere. Genetic analysis with the TP5 element indicates that its regulatory ability is not impaired in flies whose fathers came directly from a stock heterozygous for a Su(var)205 mutation, even when the flies themselves carry this mutation. However, it is impaired in flies whose grandfathers came from such a stock. Furthermore, this impairment occurs even when the Su(var)205 mutation is not present in the flies themselves or in their mothers. The impaired regulatory ability of TP5 persists for at least several generations after TP5 X chromosomes extracted from a long-term mutant Su(var)205 stock are made homozygous in the absence of the Su(var)205 mutation. Impairment of TP5-mediated regulation is therefore not directly dependent on the Su(var)205 mutation. However, it is characteristic of the six mutant Su(var)205 stocks that were tested and may be related to the elongated telomeres that develop in these stocks. Impairment of regulation by TP5 is also seen in a stock derived from Gaiano, a wild-type strain that has elongated telomeres due to a dominant mutation in the Telomere elongation (Tel) gene. Regulation by TP6 is not impaired in the Gaiano genetic background. The regulatory abilities of the TP5 and TP6 elements are therefore not equally susceptible to the effects of elongated telomeres in the mutant Su(var)205 and Gaiano stocks.",2005,"Kevin J Haley, Jeremy R Stuart, John D Raymond, Jarad B Niemi, Michael J Simmons, Kevin J Haley, Jeremy R Stuart, John D Raymond, Jarad B Niemi, Michael J Simmons"
Smg1 nonsense mutations do not abolish nonsense-mediated mRNA decay in Drosophila melanogaster,15965240,10.1534/genetics.105.045674,Smg1 is a key component of nonsense-mediated decay (NMD) in Caenorhabditis elegans and mammals. Here we report that two nonsense alleles of the ortholog of Smg1 do not affect NMD in Drosophila melanogaster.,2005,"Zhenzhong Chen, Katherine R Smith, Philip Batterham, Charles Robin, Zhenzhong Chen, Katherine R Smith, Philip Batterham, Charles Robin"
Cyclic nucleotide phosphodiesterases in Drosophila melanogaster,15673286,10.1042/BJ20050057,"Cyclic nucleotide PDEs (phosphodiesterases) are important enzymes that regulate intracellular levels of cAMP and cGMP. In the present study, we identify and characterize novel PDEs in the genetic model, Drosophila melanogaster. The Drosophila genome encodes five novel PDE genes in addition to dunce. Predicted PDE sequences of Drosophila show highly conserved critical domains when compared with human PDEs. Thus PDE-encoding genes of D. melanogaster are CG14940-PDE1C, CG8279-PDE6beta, CG5411-PDE8A, CG32648-PDE9 and CG10231-PDE11. Reverse transcriptase-PCRs of adult tissues reveal widespread expression of PDE genes. Drosophila Malpighian (renal) tubules express all the six PDEs: Drosophila PDE1, dunce (PDE4), PDE6, PDE8, PDE9 and PDE11. Antipeptide antibodies were raised against PDE1, PDE6, PDE9 and PDE11. Verification of antibody specificity by Western blotting of cloned and expressed PDE constructs allowed the immunoprecipitation studies of adult Drosophila lysates. Biochemical characterization of immunoprecipitated endogenous PDEs showed that PDE1 is a dual-specificity PDE (Michaelis constant Km for cGMP: 15.3+/-1 microM; Km cAMP: 20.5+/-1.5 microM), PDE6 is a cGMP-specific PDE (Km cGMP: 37+/-13 microM) and PDE11 is a dual-specificity PDE (Km cGMP: 6+/-2 microM; Km cAMP: 18.5+/-5.5 microM). Drosophila PDE1, PDE6 and PDE11 display sensitivity to vertebrate PDE inhibitors, zaprinast (IC50 was 71+/-39 microM for PDE1, 0.65+/-0.015 microM for PDE6 and 1.6+/-0.5 microM for PDE11) and sildenafil (IC50 was 1.3+/-0.9 microM for PDE1, 0.025+/-0.005 microM for PDE6 and 0.12+/-0.06 microM for PDE11). We provide the first characterization of a cGMP-specific PDE and two dual-specificity PDEs in Drosophila, and show a high degree of similarity in structure and function between human and Drosophila PDEs.",2005,"Jonathan P Day, Julian A T Dow, Miles D Houslay, Shireen-A Davies, Jonathan P Day, Julian A T Dow, Miles D Houslay, Shireen-A Davies"
"Role of HSF activation for resistance to heat, cold and high-temperature knock-down",16169555,10.1016/j.jinsphys.2005.08.002,"Regulation of heat shock proteins (Hsps) by the heat shock factor (HSF) and the importance of these proteins for resistance to heat stress is well documented. Less characterized is the importance of Hsps for cold stress resistance although Hsp70 is known to be induced following long-term cold exposure in Drosophila melanogaster. In this study, a temperature-sensitive HSF mutant line was used to investigate the role of HSF activation following heat hardening, rapid cold hardening (RCH) and long-term cold acclimation (LTCA) on heat and cold resistance, and this was correlated with Hsp70 expression. In addition, the effect of HSF activation on high-temperature knock-down resistance was evaluated. We found a significantly decreased HSF activation in the mutant line as compared to a corresponding control line following heat hardening, and this was correlated with decreased heat resistance of the mutant line. However, we did not find this difference in HSF activity to be important for resistance to cold stress or high-temperature knock-down. The findings indicate that induction of stress genes regulated by HSF, such as Hsps, although occurring following LTCA, are not of major importance for cold stress resistance and neither for RCH nor high-temperature knock-down resistance in D. melanogaster.",2005,"Morten Muhlig Nielsen, Johannes Overgaard, Jesper Givskov SÃ¸rensen, Martin Holmstrup, Just Justesen, Volker Loeschcke, Morten Muhlig Nielsen, Johannes Overgaard, Jesper Givskov SÃ¸rensen, Martin Holmstrup, Just Justesen, Volker Loeschcke"
Drosophila olfactory response rhythms require clock genes but not pigment dispersing factor or lateral neurons,15851530,10.1177/0748730405274451,"Odors elicit a number of behavioral responses, including attraction and repulsion in Drosophila. In this study, the authors used a T-maze apparatus to show that wild-type Drosophila melanogaster exhibit a robust circadian rhythm in the olfactory attractive and repulsive responses. These responses were lower during the day and began to rise at early night, peaking at about the middle of the night and then declining thereafter. They were also independent of locomotor activity. The olfactory response rhythms were lost in period or timeless mutant flies (per0, tim0), indicating that clock genes control circadian rhythms of olfactory behavior. The rhythms in olfactory response persisted in the absence of the pigment-dispersing factor neuropeptide or the central pacemaker lateral neurons known to drive circadian patterns of locomotion and eclosion. These results indicate that the circadian rhythms in olfactory behavior in Drosophila are driven by pacemakers that do not control the rest-activity cycle and are likely in the antennae.",2005,"Xianju Zhou, Chunyan Yuan, Aike Guo, Xianju Zhou, Chunyan Yuan, Aike Guo"
Pre-reproductive isolation as a consequence of allopatric differentiation between populations of Drosophila melanogaster,16202097,10.1111/j.1365-294X.2005.02688.x,"While pre-reproductive isolations are more and more frequently described between closely related species or within species, very little is known about their conditions of emergence. In Brazzaville, two populations (Kronenbourg and Loua) of Drosophila melanogaster show a premating isolation. Two hypotheses were proposed to explain such a situation: a local sympatric differentiation or an allopatric divergence followed by a secondary contact. A microsatellite analysis, using markers on all chromosomes, strongly suggests that the Kronenbourg population has a European origin. Therefore, the allopatric divergence between Kronenbourg and Loua populations is probably responsible for the sexual isolation observed today in sympatry, after a recent introduction of a European propagule in Brazzaville.",2005,"W Haerty, M Lesbats, P Capy, W Haerty, M Lesbats, P Capy"
Evolutionary conservation of Ceratitis capitata transformer gene function,15998727,10.1534/genetics.105.041004,"Transformer functions as a binary switch gene in the sex determination and sexual differentiation of Drosophila melanogaster and Ceratitis capitata, two insect species that separated nearly 100 million years ago. The TRA protein is required for female differentiation of XX individuals, while XY individuals express smaller, presumably nonfunctional TRA peptides and consequently develop into adult males. In both species, tra confers female sexual identity through a well-conserved double-sex gene. However, unlike Drosophila tra, which is regulated by the upstream Sex-lethal gene, Ceratitis tra itself is likely to control a feedback loop that ensures the maintenance of the female sexual state. The putative CcTRA protein shares a very low degree of sequence identity with the TRA proteins from Drosophila species. However, in this study we show that a female-specific Ceratitis Cctra cDNA encoding the putative full-length CcTRA protein is able to support the female somatic and germline sexual differentiation of D. melanogaster XX; tra mutant adults. Although highly divergent, CcTRA can functionally substitute for DmTRA and induce the female-specific expression of both Dmdsx and Dmfru genes. These data demonstrate the unusual plasticity of the TRA protein that retains a conserved function despite the high evolutionary rate. We suggest that transformer plays an important role in providing a molecular basis for the variety of sex-determining systems seen among insects.",2005,"Attilio Pane, Annamaria De Simone, Giuseppe Saccone, Catello Polito, Attilio Pane, Annamaria De Simone, Giuseppe Saccone, Catello Polito"
The cadherin superfamily in Anopheles gambiae: a comparative study with Drosophila melanogaster,18629193,10.1002/cfg.473,"The cadherin superfamily is a diverse and multifunctional group of proteins with extensive representation across genomes of phylogenetically distant species that is involved in cell-cell communication and adhesion. The mosquito Anopheles gambiae is an emerging model organism for the study of innate immunity and host-pathogen interactions, where the malaria parasite induces a profound rearrangement of the actin cytoskeleton at critical stages of infection. We have used bioinformatics tools to retrieve present sequence knowledge about the complete repertoire of cadherins in A. gambiae and compared it to that of the fruit fly, Drosophila melanogaster. In A. gambiae, we have identified 43 genes coding for cadherin extracellular domains that were re-annotated to 38 genes and represent an expansion of this gene family in comparison to other invertebrate organisms. The majority of Drosophila cadherins show a 1 : 1 Anopheles orthologue, but we have observed a remarkable expansion in some groups in A. gambiae, such as N-cadherins, that were recently shown to have a role in the olfactory system of the fruit fly. In vivo dsRNA silencing of overrepresented genes in A. gambiae and other genes showing expression at critical tissues for parasite infection will likely advance our understanding of the problems of host preference and hostpathogen interactions in this mosquito species.",2005,"Catarina Moita, SÃ©rgio SimÃµes, LuÃ­s F Moita, AntÃ³nio Jacinto, Pedro Fernandes, Catarina Moita, SÃ©rgio SimÃµes, LuÃ­s F Moita, AntÃ³nio Jacinto, Pedro Fernandes"
Nutritional status affects 20-hydroxyecdysone concentration and progression of oogenesis in Drosophila melanogaster,16214942,10.1677/joe.1.06220,"Drosophila egg production depends upon the nutritional available to females. When food is in short supply, oogenesis is arrested and apoptosis of the nurse cells is induced at mid-oogenesis via a mechanism that is probably controlled by ecdysteroid hormone. We have shown that expression of some ecdysone-response genes is correlated with apoptosis of egg chambers. Moreover, ecdysteroid injection and application of juvenile hormone induces and suppresses the apoptosis, respectively. In this study, we investigated which tissues show increases in the concentration of ecdysteroids under nutritional shortage to begin to link together nutrient intake, hormone regulation and the choice between egg development or apoptosis made within egg chambers. We measured ecdysteroid levels in the whole body, ovaries and haemolymph samples by RIA and found that the concentration of ecdysteroid increased in all samples. This contributes to the idea that nutritional shortage leads to a rapid high ecdysteroid concentration within the fly and that the high concentration induces apoptosis. Low concentrations of ecdysteroid are essential for normal oogenesis. We suggest there is threshold concentration in the egg chambers and that apoptosis at mid-oogenesis is induced when the ecdysteroid levels exceed the threshold. Starvation causes the ovary to retain the ecdysteroid it produces, thus enabling individual egg chambers to undergo apoptosis and thus control the number of eggs produced in relation to food intake.",2005,"J Terashima, K Takaki, S Sakurai, M Bownes, J Terashima, K Takaki, S Sakurai, M Bownes"
Neuronal homeostasis through translational control,16215276,10.1385/MN:32:2:113,"Translational repression is a key component of the mechanism that establishes segment polarity during early embryonic development in the fruitfly Drosophila melanogaster. Two proteins, Pumilio (Pum) and Nanos, block the translation of hunchback messenger RNA in only the posterior segments, thereby promoting an abdominal fate. More recent studies focusing on postembryonic neuronal function have shown that Pum is also integral to numerous mechanisms that allow neurons to adapt to the changing requirements placed on them in a dynamic nervous system. These mechanisms include those contributing to dendritic structure, synaptic growth, neuronal excitability, and formation of long-term memory. This article describes these new studies and highlights the role of translational repression in regulation of neuronal processes that compensate for change.",2005,"Richard A Baines, Richard A Baines"
Role of Jun N-terminal Kinase (JNK) signaling in the wound healing and regeneration of a Drosophila melanogaster wing imaginal disc,15968584,10.1387/ijdb.052006jm,"When a fragment of a Drosophila imaginal disc is cultured in growth permissive conditions, it either regenerates the missing structures or duplicates the pattern present in the fragment. This kind of pattern regulation is known to be epimorphic, i.e. the new pattern is generated by proliferation in a specialized tissue called the blastema. Pattern regulation is accompanied by the healing of the cut surfaces restoring the continuous epithelia. Wound healing has been considered to be the inductive signal to commence regenerative cell divisions. Although the general outlines of the proliferation dynamics in a regenerating imaginal disc blastema have been well studied, little is known about the mechanisms driving cells into the regenerative cell cycles. In this study, we have investigated the role of Jun N-terminal Kinase (JNK) signaling in the wound healing and regeneration of a Drosophila wing imaginal disc. By utilizing in vivo and in vitro culturing of incised and fragmented discs, we have been able to visualize the dynamics in cellular architecture and gene expression involved in the healing and regeneration process. Our results directly show that homotypic wound healing is not a prerequisite for regenerative cell divisions. We also show that JNK signaling participates in imaginal disc wound healing and is regulated by the physical dynamics of the process, as well as in recruiting cells into the regenerative cell cycles. A model describing the determination of blastema size is discussed.",2005,"Jaakko Mattila, Leonid Omelyanchuk, Satu KyttÃ¤lÃ¤, Heikki Turunen, Seppo Nokkala, Jaakko Mattila, Leonid Omelyanchuk, Satu KyttÃ¤lÃ¤, Heikki Turunen, Seppo Nokkala"
Transposable element orientation bias in the Drosophila melanogaster genome,16315105,10.1007/s00239-004-0243-0,"Nonrandom distributions of transposable elements can be generated by a variety of genomic features. Using the full D. melanogaster genome as a model, we characterize the orientations of different classes of transposable elements in relation to the directionality of genes. DNA-mediated transposable elements are more likely to be in the same orientation as neighboring genes when they occur in the nontranscribed region's that flank genes. However, RNA-mediated transposable elements located in an intron are more often oriented in the direction opposite to that of the host gene. These orientation biases are strongest for genes with highly biased codon usage, probably reflecting the ability of such loci to respond to weak positive or negative selection. The leading hypothesis for selection against transposable elements in the coding orientation proposes that transcription termination poly(A) signal motifs within retroelements interfere with normal gene transcription. However, after accounting for differences in base composition between the strands, we find no evidence for global selection against spurious transcription termination signals in introns. We therefore conclude that premature termination of host gene transcription due to the presence of poly(A) signal motifs in retroelements might only partially explain strand-specific detrimental effects in the D. melanogaster genome.",2005,"Asher D Cutter, Jeffrey M Good, Christopher T Pappas, Matthew A Saunders, Dean M Starrett, Travis J Wheeler, Asher D Cutter, Jeffrey M Good, Christopher T Pappas, Matthew A Saunders, Dean M Starrett, Travis J Wheeler"
Three distinct chromatin domains in telomere ends of polytene chromosomes in Drosophila melanogaster Tel mutants,16278293,10.1242/jcs.02654,"Drosophila melanogaster telomeric DNA is known to comprise two domains: the terminal tract of retrotransposons (HeT-A, TART and TAHRE) and telomere-associated sequences (TAS). Chromosome tips are capped by a protein complex, which is assembled on the chromosome ends independently of the underlying terminal DNA sequences. To investigate the properties of these domains in salivary gland polytene chromosomes, we made use of Tel mutants. Telomeres in this background are elongated owing to the amplification of a block of terminal retroelements. Supercompact heterochromatin is absent from the telomeres of polytene chromosomes: electron microscopy analysis identifies the telomeric cap and the tract of retroelements as a reticular material, having no discernible banding pattern, whereas TAS repeats appear as faint bands. According to the pattern of bound proteins, the cap, tract of retroelements and TAS constitute distinct and non-overlapping domains in telomeres. SUUR, HP2, SU(VAR)3-7 and H3Me3K27 localize to the cap region, as has been demonstrated for HP1. All these proteins are also found in pericentric heterochromatin. The tract of retroelements is associated with proteins characteristic for both heterochromatin (H3Me3K9) and euchromatin (H3Me3K4, JIL-1, Z4). The TAS region is enriched for H3Me3K27. PC and E(Z) are detected both in TAS and many intercalary heterochromatin regions. Telomeres complete replication earlier than heterochromatic regions. The frequency of telomeric associations in salivary gland polytene chromosomes does not depend on the SuUR gene dosage, rather it appears to be defined by the telomere length.",2005,"Evgenia N Andreyeva, Elena S Belyaeva, Valerii F Semeshin, Galina V Pokholkova, Igor F Zhimulev, Evgenia N Andreyeva, Elena S Belyaeva, Valerii F Semeshin, Galina V Pokholkova, Igor F Zhimulev"
PILER: identification and classification of genomic repeats,15961452,10.1093/bioinformatics/bti1003,"Summary:
      
    

    
      Repeated elements such as satellites and transposons are ubiquitous in eukaryotic genomes. De novo computational identification and classification of such elements is a challenging problem. Therefore, repeat annotation of sequenced genomes has historically largely relied on sequence similarity to hand-curated libraries of known repeat families. We present a new approach to de novo repeat annotation that exploits characteristic patterns of local alignments induced by certain classes of repeats. We describe PILER, a package of efficient search algorithms for identifying such patterns. Novel repeats found using PILER are reported for Homo sapiens, Arabidopsis thalania and Drosophila melanogaster.
    

    
  


        Availability:
      
    

    
      The PILER software is freely available at http://www.drive5.com/piler.",2005,"Robert C Edgar, Eugene W Myers, Robert C Edgar, Eugene W Myers"
Neuronal expression of p53 dominant-negative proteins in adult Drosophila melanogaster extends life span,16303568,10.1016/j.cub.2005.10.051,"Hyperactivation of p53 leads to a reduction in tumor formation and an unexpected shortening of life span in two different model systems . The decreased life span occurs with signs of accelerated aging, such as osteoporosis, reduction in body weight, atrophy of organs, decreased stress resistance, and depletion of hematopoietic stem cells. These observations suggest a role for p53 in the determination of life span and the speculation that decreasing p53 activity may result in positive effects on some aging phenotypes . In this report, we show that expression of dominant-negative versions of Drosophila melanogaster p53 in adult neurons extends life span and increases genotoxic stress resistance in the fly. Consistent with this, a naturally occurring allele with decreased p53 activity has been associated with extended survival in humans . Expression of the dominant-negative Drosophila melanogaster p53 constructs does not further increase the extended life span of flies that are calorie restricted, suggesting that a decrease in p53 activity may mediate a component of the calorie-restriction life span-extending pathway in flies.",2005,"Johannes H Bauer, Peter C Poon, Heather Glatt-Deeley, John M Abrams, Stephen L Helfand, Johannes H Bauer, Peter C Poon, Heather Glatt-Deeley, John M Abrams, Stephen L Helfand"
High rate of horizontal transfer of transposable elements in Drosophila,15797612,10.1016/j.tig.2005.02.001,"We have conducted molecular population genetics analyses to understand the relationships among the transposable elements (TEs) in Drosophila melanogaster, in combination with sequence comparisons of TEs from two related species, D. simulans and D. yakuba. We observed much lower than expected genetic differences among elements, clear evidence for departure from expectations for equilibrium copy numbers and little divergence between species. This suggests that a large proportion of TEs in D. melanogaster had a recent origin as a result of interspecies movement.",2005,"Alejandro SÃ¡nchez-Gracia, Xulio Maside, Brian Charlesworth"
Genotoxicity of industrial solid waste leachates in Drosophila melanogaster,16114001,10.1002/em.20149,"The potential toxicity of industrial solid wastes is a major environmental concern. The present study evaluated the genotoxicity of industrial waste leachates on the gut cells of Drosophila melanogaster (Oregon R+), using a modified alkaline comet assay. Leachates were prepared from control soil and solid wastes generated by a flashlight battery factory, a pigment plant, and a tannery, using different pHs (7.0, 4.93, and 2.88). Newly emerged first instar Drosophila larvae (22 +/- 2 hr) were transferred to standard Drosophila diet containing 0.05%, 0.1%, 0.5%, 1.0%, and 2.0% of the leachates, and allowed to grow. At 96 +/- 2 hr, the anterior midgut of control and treated larvae was dissected out; single cell suspensions were prepared; and the comet assay was performed on the cells. All the leachates produced significant (P < 0.05), dose-dependent increases in DNA damage, in the gut cells. Leachates prepared at pH 7.0 were significantly less genotoxic than leachates prepared at pH 4.93 or 2.88. A comparison of the comet parameters among the exposed groups indicated that leachates of the pigment plant solid waste produced the least DNA damage, while leachates prepared from the flashlight battery factory solid waste were the most genotoxic. The present study indicates that leachates of solid wastes from flashlight battery factories, pigment plants, and tanneries possess genotoxic activity and that D. melanogaster is a useful in vivo model for assessing the genotoxicity of these potential environmental contaminants.",2005,"Hifzur R Siddique, Subash C Gupta, Alok Dhawan, R C Murthy, D K Saxena, D Kar Chowdhuri, Hifzur R Siddique, Subash C Gupta, Alok Dhawan, R C Murthy, D K Saxena, D Kar Chowdhuri"
Cloning and characterization of the G protein betagamma subunits from Trichoplusia ni (High Five cells),15763469,10.1016/j.ibmb.2004.12.011,"Baculoviral-mediated expression in insect cells has become a method of choice where high-level protein expression is desired and where expression in Escherichia coliform (E. coli.) is unsuitable. Genes of interest are inserted into the baculoviral genome of Autographa californica nuclear polyhedrosis virus (AcNPV) under the extremely strong, but very late polyhedron gene (PolH). The preferred host lines are derived from Spodoptera frugiperda (Sf9 or Sf21) or Tricoplusia ni (High Five, Invitrogen). Viral expression in insect cells is commonly used in the signal transduction field, due to the more than satisfactory capacity to express membrane proteins. However, co-association and/or co-purification of contaminating endogenous host G protein subunits, for example, may potentially threaten the functional and structural homogeneity of membrane preparations. The undefined G protein composition is complicated by the limited sequence data of either the S. frugiperda or Tricoplusia ni genomes. Here we report the isolation of cDNAs encoding two members of the heterotrimeric G protein family, Gbeta (Tn-Gbeta) and Ggamma (Tn-Ggamma), from Tricoplusia ni. Tn-Gbeta shares approximately 90% amino acid sequence identity with Gbeta from Drosophila melanogaster and 84% identity with mammalian Gbeta (human Gbeta1). Tn-Ggamma shares approximately 71% amino acid identity with D. melanogaster Ggamma1 and 42% identity with mammalian Ggamma (human Ggamma2). Tn-Gbetagamma is also functionally similar to mammalian Gbeta1gamma2 by virtue of their capacity to form a complex with mammalian Galpha subunits, support G-protein-dependent agonist binding to a mammalian G protein-coupled receptor (beta2-adrenergic receptor) and directly regulate effectors such as adenylyl cyclase.",2005,"Kannan Vadakkadathmeethal, Aimee Felczak, Isabelle Davignon, Julie Collins, Roger K Sunahara, Kannan Vadakkadathmeethal, Aimee Felczak, Isabelle Davignon, Julie Collins, Roger K Sunahara"
A universal method for automated gene mapping,15693948,10.1186/gb-2005-6-2-r19,"Small insertions or deletions (InDels) constitute a ubiquituous class of sequence polymorphisms found in eukaryotic genomes. Here, we present an automated high-throughput genotyping method that relies on the detection of fragment-length polymorphisms (FLPs) caused by InDels. The protocol utilizes standard sequencers and genotyping software. We have established genome-wide FLP maps for both Caenorhabditis elegans and Drosophila melanogaster that facilitate genetic mapping with a minimum of manual input and at comparatively low cost.",2005,"Peder Zipperlen, Knud Nairz, Ivo Rimann, Konrad Basler, Ernst Hafen, Michael Hengartner, Alex Hajnal, Peder Zipperlen, Knud Nairz, Ivo Rimann, Konrad Basler, Ernst Hafen, Michael Hengartner, Alex Hajnal"
High affinity transport of taurine by the Drosophila aspartate transporter dEAAT2,15611131,10.1074/jbc.M412440200,"Excitatory amino acid transporters (EAATs) are structurally related plasma membrane proteins known to mediate the Na(+)/K(+)-dependent uptake of the amino acids l-glutamate and dl-aspartate. In the nervous system, these proteins contribute to the clearance of glutamate from the synaptic cleft and maintain excitatory amino acid concentrations below excitotoxic levels. Two homologues exist in Drosophila melanogaster, dEAAT1 and dEAAT2, which are specifically expressed in the nervous tissue. We previously reported that dEAAT2 shows unique substrate discrimination as it mediates high affinity transport of aspartate but not glutamate. We now show that dEAAT2 can also transport the amino acid taurine with high affinity, a property that is not shared by two other transporters of the same family, Drosophila dEAAT1 and human hEAAT2. Taurine transport by dEAAT2 was efficiently blocked by an EAAT antagonist but not by inhibitors of the structurally unrelated mammalian taurine transporters. Taurine and aspartate are transported with similar K(m) and relative efficacy and behave as mutually competitive inhibitors. dEAAT2 can mediate either net uptake or the heteroexchange of its two substrates, both being dependent on the presence of Na(+) ions in the external medium. Interestingly, heteroexchange only occurs in one preferred substrate orientation, i.e. with taurine transported inwards and aspartate outwards, suggesting a mechanism of transinhibition of aspartate uptake by intracellular taurine. Therefore, dEAAT2 is actually an aspartate/taurine transporter. Further studies of this protein are expected to shed light on the role of taurine as a candidate neuromodulator and cell survival factor in the Drosophila nervous system.",2005,"Marie ThÃ©rÃ¨se Besson, Diane B RÃ©, Matthieu Moulin, Serge Birman, Marie ThÃ©rÃ¨se Besson, Diane B RÃ©, Matthieu Moulin, Serge Birman"
Menin is a regulator of the stress response in Drosophila melanogaster,16260610,10.1128/MCB.25.22.9960-9972.2005,"Menin, the product of the multiple endocrine neoplasia type I gene, has been implicated in several biological processes, including the control of gene expression and apoptosis, the modulation of mitogen-activated protein kinase pathways, and DNA damage sensing or repair. In this study, we have investigated the function of menin in the model organism Drosophila melanogaster. We show that Drosophila lines overexpressing menin or an RNA interference for this gene develop normally but are impaired in their response to several stresses, including heat shock, hypoxia, hyperosmolarity and oxidative stress. In the embryo subjected to heat shock, this impairment was characterized by a high degree of developmental arrest and lethality. The overexpression of menin enhanced the expression of HSP70 in embryos and interfered with its down-regulation during recovery at the normal temperature. In contrast, the inhibition of menin with RNA interference reduced the induction of HSP70 and blocked the activation of HSP23 upon heat shock, Menin was recruited to the Hsp70 promoter upon heat shock and menin overexpression stimulated the activity of this promoter in embryos. A 70-kDa inducible form of menin was expressed in response to heat shock, indicating that menin is also regulated in conditions of stress. The induction of HSP70 and HSP23 was markedly reduced or absent in mutant embryos harboring a deletion of the menin gene. These embryos, which did not express the heat shock-inducible form of menin, were also hypersensitive to various conditions of stress. These results suggest a novel role for menin in the control of the stress response and in processes associated with the maintenance of protein integrity.",2005,"Maria Papaconstantinou, Ying Wu, Hendrik Nikolaas Pretorius, Nishi Singh, Gabriella Gianfelice, Robert M Tanguay, Ana Regina Campos, Pierre-AndrÃ© BÃ©dard, Maria Papaconstantinou, Ying Wu, Hendrik Nikolaas Pretorius, Nishi Singh, Gabriella Gianfelice, Robert M Tanguay, Ana Regina Campos, Pierre-AndrÃ© BÃ©dard"
Lifting the lid on Pandora's box: the Bardet-Biedl syndrome,15917208,10.1016/j.gde.2005.04.006,"Progress in understanding the cause of the once obscure condition Bardet-Biedl syndrome (BBS) has been rapid since 2003. That BBS is now known to be a disorder of cilia and basal body function has been facilitated by the recent discovery of the novel genes BBS3, 5, 7 and 8 (eight BBS genes in total) and confirmed by the generation of genetic model systems in mice, Chlamydomonas, Caenorhabditis elegans and Drosophila melanogaster. These discoveries have been aided significantly by several elegant comparative genomic exercises, highlighting the utility of such approaches. The high level of species conservation and genetic heterogeneity indicates the fundamental importance of this family of genes and the pathways in which they operate. In the next few years, these pathways will be revealed, and their impact on the development of systems as diverse as the cardiovascular, neurological, endocrinological and skeletal will be realized.",2005,"Philip L Beales, Philip L Beales"
