FBgn0041247,Gr28a,"28a.1, cg13787, cg13787-pa, cg13787-ra, dmel\cg13787, fbgn0031916, gr28a, gr28a.1, gr28a1, gr28a2, gustatory receptor 28a.1, gustatory receptor 28a2"
FBgn0025697,santa-maria,"best:ck01577, cg12789, cg12789-pa, cg12789-ra, ck01577, dmel\cg12789, fbgn0031915, santa maria"
FBgn0031913,CG5958,dmel\cg5958
FBgn0031909,CG5181,dmel\cg5181
FBgn0031906,CG5160,dmel\cg5160
FBgn0031904,CG5149,dmel\cg5149
FBgn0083141,Spn28B,"cg6717, cg6717-pa, cg6717-ra, dmel\cg6717, fbgn0031924, serine protease inhibitor 7, spn7, spn7-pa, spn7-pb, spn7-ra, spn7-rb"
FBgn0031925,Cyp4d21,"4d21, cg6730, cg6730-pa, cg6730-ra, cyp4d21, dmel\cg6730, sex-specific enzyme 1, sxe1"
FBgn0031926,CG6739,dmel\cg6739
FBgn0040299,Myo28B1,"28b, cg6976, cg6976-pa, cg6976-pb, cg6976-pc, cg6976-pd, cg6976-ra, cg6976-rb, cg6976-rc, cg6976-rd, dmel\cg6976, dmviib, fbgn0031928, myo 28b1, myo28b, myosin vii, myosin vii (28b), myosin vii 28b1-b4, myosin viib, viib 28b"
FBgn0041181,Tep3,"cg7068, cg7068-pa, cg7068-ra, dmel\cg7068, dtepiii, fbgn0031933, q8t0u4, tep, tep3, tep3mel, tepiii, tepiii-pa, tepiii-ra, thiolester containing protein iii"
FBgn0031941,CG7211,"atp synthase g chain, dmel\cg7211"
FBgn0003961,Uro,"anon-wo0140519.210, cg7171, cg7171-pa, dm uo, dmel\cg7171, fbgn0044662, ou, q29qg8, q9vlx4, uo, uox, urate oxidase, uro"
FBgn0031946,CG7164,dmel\cg7164
FBgn0031947,CG7154,dmel\cg7154
FBgn0031951,r2d2,"cg7138, cg7138-pa, cg7138-ra, dmel\cg7138, r2d2"
FBgn0031952,cdc14,"cdc-14, cdc14, cg7134, cg7134-pa, cg7134-ra, dmel\cg7134, unnamed"
FBgn0031950,Herp,"cg1453, cg14536, cg14536-pa, cg14536-ra, dherp, dmel\cg14536, herp, homocysteine-induced endoplasmic reticulum protein"
FBgn0031948,CG7149,"cpt, dccs3, diacylglycerol cholinephosphotransferase, dmel\cg7149, q9vlx1"
FBgn0031942,CG7203,dmel\cg7203
FBgn0031940,CG7214,dmel\cg7214
FBgn0014454,Acp1,"acp1, adult cuticle protein 1, cg7216, cg7216-pa, dacp-1, dmel\cg7216, q9vly2"
FBgn0031939,CG13796,"cg13796-pa, cg18590, ct42497, dmel\cg13796, fbgn0031938, fbgn0051904"
FBgn0031937,CG13795,"ct33284, dmel\cg13795"
FBgn0031936,CG13794,"dmel\cg13794, q4v5q2"
FBgn0031935,CG13793,dmel\cg13793
FBgn0053296,CG33296,"dmel\cg33296, unnamed"
FBgn0041182,Tep2,"145970_at, 145971_at, cg18589, cg7052, cg7052-pa, cg7052-pb, cg7052-pd, cg7052-ra, cg7052-rb, cg7052-rd, dmel\cg7052, dtepii, fbgn0031931, fbgn0031932, q9vly8, t13, tep, tep 2, tep ii, tep2, tep2mel, tepii, tepii-pa, tepii-pb, tepii-pd, tepii-ra, tepii-rb, tepii-rd, thioester containing protein ii, thiolester containing protein ii"
FBgn0031929,CG18585,dmel\cg18585
FBgn0027515,CG7115,"bcdna:ld21794, dmel\cg7115, pp2c"
FBgn0004177,mts,"5559, catalytic subunit c of type 2a protein phosphatase, cg7109, cg7109-pa, dmel\cg7109, dmpp2a-28d, dpp2a, dpp2a-c, er2-6, fbgn0010514, fbgn0010703, fbgn0031953, l(2)02496, l(2)s5286, microtubule star, microtubule-star, mts, mts/pp2a, phosphatase 2a catalytic subunit, pp2, pp2a, pp2a 28d, pp2a c, pp2a catalytic subunit, pp2a-28d, pp2a-c, pp2a[[c]], pp2a[c], pp2ac, protein phosphatase 2a, protein phosphatase 2a at 28d, q9vlw4"
FBgn0031954,CG14537,"bcdna:at11469, dmel\cg14537, fbgn0063741"
FBgn0011861,tRNA:G3:28D,"ae002690.trna2-glygcc, chr2l.trna10-glygcc, cr31903, fbgn0051903, fbgn0060224, trna:g:gcc:ae002690-a, trna:gly3:28d, trna[gly-gcc]"
FBgn0031968,CG7231,"dmel\cg7231, q8iph1"
FBgn0031975,Tg,"cg7356, cg7356-pa, cg7356-pb, cg7356-ra, cg7356-rb, dmel\cg7356, dtg, tg, transglutaminase"
FBgn0031977,baf,"anon-wo0172774.178, baf, barrier-to-autointegration factor, cg7380, cg7380-pa, cg7380-ra, dbaf, dmel\cg7380, fbgn0046424, q53xe9"
FBgn0044323,Cka,"5836, anon-wo0172774.174, anon-wo0172774.175, anon-wo0172774.177, anon-wo0172774.179, cg7392, cg7392-pa, cg7392-pb, cg7392-pc, cg7392-pd, cg7392-ra, cg7392-rb, cg7392-rc, cg7392-rd, cka, connector of kinase to ap-1, dcka, dmel\cg7392, fbgn0010608, fbgn0010681, fbgn0026012, fbgn0031978, fbgn0046423, fbgn0046425, fbgn0046426, fbgn0046427, l(2)05836, l(2)s1883, q95nf2, wd-40-family-member"
FBgn0031979,CG7429,"dmel\cg7429, q8sym1"
FBgn0031981,CG7466,dmel\cg7466
FBgn0010287,Trf,"cg7562, cg7562-pa, dmel\cg7562, dtrf-1, dtrf1, trf, trf1, x70838"
FBgn0013531,MED20,"cg18267, cg18780, cg18780-pa, cg18780-ra, dmel\cg18780, dtrap26, dtrfp, fbgn0031983, fbgn0042121, l(2)28de, lethal(2)28de, med20, mediator, p29, q9vlt4, srb2/trfp, tmr, transcription mediator-related, trf-proximal, trfp, trfp-ra"
FBgn0011230,poe,"3420, calo, calossin, cg14472, cg14472-pa, dmel\cg14472, fbgn0010161, fbgn0011240, fbgn0015532, fbgn0025867, fbgn0031982, male sterile(2)27c, male sterile(2)3420, ms(2)01659, ms(2)27c, ms(2)3420, ms(2)5970, o96958, poe, poe_drome, purity of essence, push, pushover, q8ms98, q9xyd1, q9xyd2, unnamed"
FBgn0031980,RpL36A,"anon-est:fe1b2, anon-fast-evolving-1b2, cg7424, cg7424-pa, cg7424-ra, dmel\cg7424, fbgn0025270"
FBgn0031976,CG7367,"dmel\cg7367, tl"
FBgn0031974,CG12560,"a2rvd6, dmel\cg12560"
FBgn0031973,Spn28Dc,"cg7219, cg7219-pa, cg7219-ra, dm-serpin-28d, dm-spn28d, dmel\cg7219, serpin 28d, serpin-28d, spn28d, spn28d-pa, spn28d-ra"
FBgn0031972,Wwox,"anon-est:posey177, cg7221, cg7221-pa, cg7221-ra, dmel\cg7221, dmwwox, fbgn0025543"
FBgn0031970,CG7227,dmel\cg7227
FBgn0031969,pes,"cg7228, dmel\cg7228, pes, peste, q9vlu8"
FBgn0053121,Spn28Db,"cg12318, cg12318-ra, cg33121, cg33121-pa, cg33121-ra, dmel\cg33121, fbgn0031964"
FBgn0051902,Spn28Da,"cg12318, cg31902, cg31902-pb, cg31902-rb, dmel\cg31902, fbgn0031964"
FBgn0031961,CG7102,"cg17973, dmel\cg7102, fbgn0031963, q960q2"
FBgn0031959,spz3,"cg14533, cg14533-ra, cg7104, cg7104-pa, cg7104-ra, ct21967, ct34263, dmel\cg7104, fbgn0031960, q8wte9, spz3, spz3-pa, spz3-ra"
FBgn0045038,Proc,"cg7105, cg7105-pa, cg7105-ra, dmel\cg7105, fbgn0031958, prct, proc, proct, proct-pa, proct-pb, proct-ra, proct-rb, proctolin"
FBgn0031957,TwdlE,"cg14534, cg14534-pa, cg14534-ra, dmel\cg14534, q9vlw0"
FBgn0031955,CG14535,"dmel\cg14535, dmkif26, kif26, kif26a/b, kinesin superfamily protein 26"
FBgn0020618,Rack1,"cg7111, cg7111-pa, dmel\cg7111, drack1, guanine nucleotide-binding protein beta-subunit like protein, i173, q9vlw5, rack1, receptor for activated c kinase 1, receptor for activated protein kinase c1"
FBgn0031986,CG8673,dmel\cg8673
FBgn0031988,CG8668,"dmel\cg8668, q95tq8, resille"
FBgn0051606,CG31606,dmel\cg31606
FBgn0031996,CG8460,dmel\cg8460
FBgn0031997,PGAP5,"cg8455, cg8455-pa, cg8455-pb, cg8455-pc, cg8455-ra, cg8455-rb, cg8455-rc, dmel\cg8455, m9pf55, q8t3q1"
FBgn0031999,CG8419,dmel\cg8419
FBgn0015299,Ssb-c31a,"c31a, cg8396, cg8396-pa, dmel\cg8396, p11, pc4-like, q24026, q4v3u5, ssb-c31a"
FBgn0032002,CG8353,dmel\cg8353
FBgn0032003,CG8349,"dmel\cg8349, q9vlr1"
FBgn0032008,CG14277,dmel\cg14277
FBgn0011902,tRNA:K5:29A,"ae002690.trna3-lysttt, chr2l.trna11-lysttt, cr31899, fbgn0003793, fbgn0011901, fbgn0051899, fbgn0060177, lys-trna-5, trna:k5, trna:k:ttt:ae002690, trna:lys5:29a"
FBgn0032013,Scgalpha,"cg7851, cg7851-pa, cg7851-ra, dmel\cg7851, dmscg-alphaepsilon, scga"
FBgn0032014,CG7840,"a0anr0, a0anr1, a0anr2, a0anr3, a0anr5, cg7840, dmel\cg7840, q8mr21"
FBgn0032016,CG7818,dmel\cg7818
FBgn0032018,CG7806,"dme_cg7806, dmel\cg7806"
FBgn0032020,CG7787,"bcdna:re45155, dmel\cg7787, fbgn0064882, q8igq8"
FBgn0032022,CG14275,"bcdna:re73208, ct33900, dmel\cg14275, fbgn0047061"
FBgn0032024,CG14273,dmel\cg14273
FBgn0032025,CG7778,dmel\cg7778
FBgn0051901,Mur29B,"bcdna:lp08232, cg31901, cg31901-pa, cg31901-ra, dmel\cg31901, fbgn0063097"
FBgn0032026,CG7627,"dme_cg7627, dmel\cg7627"
FBgn0032021,CG7781,dmel\cg7781
FBgn0032017,CG7810,dmel\cg7810
FBgn0032015,Ostgamma,"cg7830, cg7830-pa, cg7830-ra, dmel\cg7830, q9vlp8"
FBgn0003502,Btk29A,"a4v0f3, a4v0f4, btk, btk29, btk29a, btk29a type 2, c-src/fps, c-src2, c-src4, cg18355, cg8049, cg8049-pa, cg8049-pb, cg8049-pc, cg8049-pd, cg8049-ra, cg8049-rb, cg8049-rc, cg8049-rd, ct2415, ct41718, dm src2, dmel\cg8049, dsrc28, dsrc28c, dsrc29a, dtec29, fbgn0032011, fbtr0005132, fbtr0005134, fbtr0005135, fbtr0005136, fic, fickle, o45032, o76132, o76133, p11361, q6nnv0, q8t0a0, q9vlq2, q9vlq3, s13, src 29a, src oncogene 29a, src-4, src2, src28c, src29a, src4, tec, tec29, tec29a"
FBgn0032010,CG8086,"cg8113, dmel\cg8086, fbgn0032009"
FBgn0028987,Spn28F,"cg8137, cg8137-pa, cg8137-ra, dmel\cg8137, fbgn0032007, serine protease inhibitor 2, serpin 2, sp2, spn2, spn2-pa, spn2-ra"
FBgn0032006,Pvr,"8222, cg8222, cg8222-pa, cg8222-pb, cg8222-pd, cg8222-pe, cg8222-ra, cg8222-rb, cg8222-rd, cg8222-re, ct24332, dmel\cg8222, dmvegfr, pdgf- and vegf receptor related, pdgf- and vegf-receptor related, pdgf- and vegf-related receptor, pdgf/vegf receptor, platelet-derived growth factor/vascular endothelial growth factor receptor, pvf receptor, pvr, stai, stasis, vascular endothelial growth factor receptor, vascular endothelial growth factor receptor-1 like, vegf, vegf receptor, vegfr, vegfr-a, vegfr-b, vegfr-c, vgr1"
FBgn0032005,Snx6,"cg8282, cg8282-pa, cg8282-ra, dmel\cg8282, dmsnx6, dsnx6, q8t083, snx6"
FBgn0032004,CG8292,dmel\cg8292
FBgn0032000,CG8372,dmel\cg8372
FBgn0003607,Su(var)205,"a4v0f1, b6uvr4, b6uvs1, b6uvs2, b6uvs3, b6uvt2, b6uvt6, b6uvt7, c1a9-nuclear-antigen, cbx5, cg8409, cg8409-pa, cg8409-pb, cg8409-rb, dhp-1a, dhp1, dmel\cg8409, dmhp-1, dmhp1, e(var)29, e(var)29a, heterochromatic protein, heterochromatic protein 1a, heterochromatin protein 1, heterochromatin protein 1a, heterochromatin protein-1, heterochromatin-binding protein, heterochromatin-protein-1, histone protein 1, hp-1, hp1, hp1-vs, hp1a, hp1alpha, q9vlr6, su(var), su(var)2-05, su(var)2-5, su(var)2-501, su(var)205, su(var)29a, su(var)[205], su-var(2)5, su[var]205, suppressor of variegated 205, suppressor of variegation 205, suvar(2)5, suvar2-5"
FBgn0031998,SLC5A11,"cg8451, cg8451-pa, cg8451-ra, cupcake, dmel\cg8451, na-dependent multivitamin transporter, q95tz3, sodium/solute co-transporter-like 5a11"
FBgn0031992,CG8498,dmel\cg8498
FBgn0031990,CG8552,"cg14278, dmel\cg8552, fbgn0031989, sec23-interacting protein, sec23-ip"
FBgn0031987,CG12375,"dmel\cg12375, q8mr51"
FBgn0031985,mon2,"a8whi7, cg14276, cg31756, cg8683, cg8683-pb, cg8683-rb, dmel\cg8683, fbgn0040956, fbgn0051756, mon2, no anchor, noan, q961n6, q9vlt2"
FBgn0032029,CG17292,dmel\cg17292
FBgn0032030,Wdr82,"cg17293, cg17293-pa, cg17293-ra, dmel\cg17293, dwdr82, wdr-82, wdr82"
FBgn0032032,CG17294,"dmel\cg17294, phos17294"
FBgn0032034,Rcd4,"bcdna:sd16838, cg17295, cg17295-pa, cg17295-ra, dmel\cg17295, fbgn0062872, reduction in cnn dots 4"
FBgn0032036,CG13384,"cg13384-pa, cg13384-ra, cg13384-rc, dmel\cg13384"
FBgn0041717,snRNA:U6atac:29B,"cr32989, fbgn0022254, l(2)k01105, u6atac, u6atac-29b, u6atac:29b"
FBgn0032039,CG13385,dmel\cg13385
FBgn0032040,CG13386,dmel\cg13386
FBgn0051898,CG31898,"bcdna:ld28680, dmel\cg31898, fbgn0047203"
FBgn0020497,emb,"cg13387, cg13387-pa, chromosomal region maintenance 1, crm1, dcrm1, dmel\cg13387, emb, embargoed, exportin, exportin-1, fbgn0021807, l(2)k16715, q9i7n7, q9u699, xpo-1, xpo1"
FBgn0027932,Akap200,"a kinase anchor protein, akap 200, akap200, anon-wo0118547.134, anon-wo0118547.213, bcdna:lp02734, cg13388, cg13388-pa, cg13388-pb, cg13388-pc, cg13388-pd, cg13388-ra, cg13388-rb, cg13388-rc, cg13388-rd, dakap200, dmel\cg13388, dpo, ep(2)2254, fbgn0061414, fbgn0062168, fbgn0062223, fbtr0006346, fbtr0006347, mesr2"
FBgn0051897,CG31897,"dmel\cg31897, fbgn0045132, nest:bs30d08"
FBgn0053194,CheA29a,"cg33194, cg33194-pa, cg33194-ra, dmel\cg33194, fbgn0062414"
FBgn0051896,tRNA:CR31896,"ae002690.trna4-aspgtc, chr2l.trna12-aspgtc, cr31896, cr31896-ra, fbgn0011842, fbgn0060264, transfer rna:asp2:29d, trna:asp2:29d, trna:d2:29d, trna:d:gtc:ae002690-a, trna[[asp]], trna[asp-gtc]"
FBgn0032047,CG13088,"cg13088-rb, dmel\cg13088, fbxo15, q9vlk5"
FBgn0032052,PIG-U,"cg13089, cg13089-pa, cg13089-ra, dmel\cg13089"
FBgn0032054,CG13090,"dmel\cg13090, dmoad, q8t486, uba4 homologue"
FBgn0032055,CG13091,"ct32316, dmel\cg13091, q8t0i7"
FBgn0016122,Acer,"ace, acer, angiotensin-converting enzyme-related, cg10593, cg10593-pa, dmel\cg10593, fbgn0022076, l(2)k07704, q24222"
FBgn0028394,CG17834,"anon-290a, anon-29da, bcdna:lp07538, cg17834-rb, cg17834-rc, dmel\cg17834, fbgn0063101, unnamed"
FBgn0051603,tRNA:CR31603,"chr2l.trna13-aspgtc, cr31603, cr31603-ra, fbgn0011843, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna[[asp]], trna[asp-gtc]"
FBgn0011259,Sema-1a,"bcdna:re36155, cg18405, cg18405-pa, cg18405-ra, ct26404, d-sema 1a, d-sema i, d-sema-i, d-semai, dmel\cg18405, dsema 1a, dsema-i, fas-iv, fasciclin-iv, fasiv, fbgn0021877, fbgn0063028, l(2)k13702, sema, sema 1a, sema-1a, sema-i, sema1a, semai, semaphorin, semaphorin 1, semaphorin 1a, semaphorin i, semaphorin-1, semaphorin-1a, semaphorin1a, semiphorin"
FBgn0051895,tRNA:CR31895,"ae002690.trna5-phegaa, chr2l.trna14-phegaa, cr31895, cr31895-ra, fbgn0060234, phe-trna, trna:f:gaa:ae002690"
FBgn0051602,tRNA:CR31602,"ae002690.trna6-aspgtc, asp-trna, chr2l.trna15-aspgtc, cr31602, cr31602-ra, fbgn0011843, fbgn0060263, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna:d:gtc:ae002690-b, trna[[asp]], trna[asp-gtc]"
FBgn0051604,tRNA:CR31604,"chr2l.trna31-aspgtc, cr31604, cr31604-ra, fbgn0011843, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna[[asp]], trna[asp-gtc]"
FBgn0032053,mRpL51,"cg13098, cg13098-pa, cg13098-ra, dmel\cg13098, mrp-l51, q961d8"
FBgn0032051,CG13097,dmel\cg13097
FBgn0032050,CG13096,"dmel\cg13096, q8t9f1"
FBgn0032048,Dh31,"anon-est:posey114, anon-wo02059370.45, calcitonin, calcitonin-like diuretic hormone (31 residues), cg13094, cg13094-pa, cg13094-pc, cg13094-ra, cg13094-rc, dh 31, dh-ii, dh31, dh[[31], dh[[31]], diuretic hormone, diuretic hormone 31, dmel\cg13094, drm-dh[[31]], drome-dh31, drome-dh[[31]], fbgn0027765, fbgn0066015"
FBgn0032049,Bace,"anon-wo0140519.142, cg13095, cg13095-pa, cg13095-ra, dbace, dmel\cg13095, fbgn0044738"
FBgn0051892,tRNA:CR31892,"ae002690.trna22-aspgtc, chr2l.trna32-aspgtc, cr31892, cr31892-ra, fbgn0011842, fbgn0060259, transfer rna:asp2:29d, trna:asp2:29d, trna:d2:29d, trna:d:gtc:ae002690-f, trna[[asp]], trna[asp-gtc]"
FBgn0026718,fu12,"agpat1, cg17608, cg17608-pa, cg17608-pb, cg17608-ra, cg17608-rb, dmel\cg17608"
FBgn0027490,D12,"cg13400, cg13400-pa, cg13400-ra, dmel\cg13400, q9xzu3, yeats2"
FBgn0001137,grk,"cg17610, cg17610-pa, cg17610-ra, ct32746, dmel\cg17610, fbtr0002482, fbtr0002483, grk, grk[+]r1.9, gurken, q9vll2, s-grk"
FBgn0032042,CG13398,dmel\cg13398
FBgn0014417,CG13397,"172f5t, anon-sts19, dmel\cg13397, ests:172f5t, fbgn0032041, q95tj3"
FBgn0001084,fy,"cg13396, cg13396-pa, dmel\cg13396, fuzzy"
FBgn0040959,Peritrophin-15a,"cg17814, cg17814-pa, cg17814-ra, ct39472, dm-peritrophin-15a, dm15a, dmel\cg17814"
FBgn0040958,Peritrophin-15b,"cg13395, cg31893, cg31893-pa, cg31893-ra, dm-peritrophin-15b, dm15b, dmel\cg31893, fbgn0051893, peritrophi-15b"
FBgn0040098,lectin-29Ca,"ac 004423a, ac004423a, acp29ab-i, cg17799, cg17799-pa, cg17799-ra, dmel\cg17799, fbgn0032038, lectin-29ca, lectin29ca"
FBgn0015583,Acp29AB,"ac 004423b, ac004423b, accessory gland protein, accessory gland protein 29ab, accessory gland-specific peptide 29ab, acp29, acp29ab-ii, acp29b, cg17797, cg17797-pa, cg17797-ra, dmel\cg17797, q0ha35, q6guy6, q6guy7, q6guy8, q6guz1, q6vbe9, q6vbf0, q6vbf1, q6vbf2, q6vbf4, q6vbf5, q6vbf6, q6vbf7, q9tvt3, q9tw05, q9tw06, q9tw07, q9u976, q9u977, q9u978, q9u979, q9v3q5"
FBgn0032033,CG13392,dmel\cg13392
FBgn0032031,CG13390,"dmel\cg13390, q6awq0"
FBgn0001114,Glt,"a4v0g5, cg9280, cg9280-pa, ct26441, dmel\cg9280, glutactin, q9vlj3"
FBgn0051889,tRNA:CR31889,"ae002690.trna7-aspgtc, chr2l.trna16-aspgtc, cr31889, cr31889-ra, fbgn0011843, fbgn0060262, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna:d:gtc:ae002690-c, trna[[asp]], trna[asp-gtc]"
FBgn0051890,tRNA:CR31890,"ae002690.trna8-aspgtc, chr2l.trna17-aspgtc, cr31890, cr31890-ra, fbgn0011843, fbgn0060261, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna:d:gtc:ae002690-d, trna[[asp]], trna[asp-gtc]"
FBgn0032061,CG9314,"anon-wo0140519.249, catalase b, catb, ct26521, dmel\cg9314, fbgn0044620, kitty"
FBgn0032065,CG12438,dmel\cg12438
FBgn0029123,SoxN,"cg18024, cg18024-pa, cg18024-ra, dm64, dmel\cg18024, fbgn0010277, fbgn0032070, sox b1, sox-neuro, sox29f, soxb1, soxn, soxneuro, sry-rdm64, sry-related dm64"
FBgn0052986,CG32986,"cg15866, dmel\cg32986, fbgn0032071"
FBgn0052987,CG32987,"cg15866, dmel\cg32987, fbgn0032071"
FBgn0052988,CG32988,"cg18663, dmel\cg32988, fbgn0040960"
FBgn0052983,CG32983,"cg18663, dmel\cg32983, fbgn0040960"
FBgn0032072,CG9483,"anon-wo0140519.161, dmel\cg9483, fbgn0044717"
FBgn0032069,CG9468,dmel\cg9468
FBgn0032068,CG9466,dmel\cg9466
FBgn0032067,CG9465,dmel\cg9465
FBgn0032066,CG9463,dmel\cg9463
FBgn0003209,raw,"cg12437, cg12437-pa, cg12437-pb, cg12437-ra, cg12437-rb, cg9321, cyr, cyrano, dmel\cg12437, ensh, ensheathment defects, fbgn0010627, fbgn0015377, fbgn0022218, fbgn0032063, fbgn0032064, l(2)06825, l(2)k03514"
FBgn0004914,Hnf4,"a8dyx8, c5wln3, cg9310, cg9310-pa, cg9310-pb, cg9310-ra, cg9310-rb, dhnf-4, dhnf4, dmel\cg9310, dmhnf4, fbgn0032062, fbtr0007018, hepatocyte nuclear factor 4, hepatocyte nuclear factor 4 homologue, hnf-4, hnf-4(d), hnf-4h, hnf4, hnf4alpha, nr2a4, q8igg2, q8ipf2, q9vli7, q9vli8"
FBgn0032059,PrBP,"cg9296, cg9296-pa, cg9296-ra, dmel\cg9296, dmprbp, dmprbp/delta, prenyl-binding protein"
FBgn0032058,CG9289,"ct26467, dmel\cg9289, glutactin-like"
FBgn0051888,tRNA:CR31888,"ae002690.trna21-aspgtc, chr2l.trna30-aspgtc, cr31888, cr31888-ra, fbgn0011843, fbgn0060260, transfer rna:asp2:29e, trna:asp2:29e, trna:d2:29e, trna:d:gtc:ae002690-e, trna[[asp]], trna[asp-gtc]"
FBgn0032057,CG9287,dmel\cg9287
FBgn0032074,Tsp29Fa,"cg9494, cg9494-pa, cg9494-ra, dm.tsp29fa, dmel\cg9494, q9nb17"
FBgn0032075,Tsp29Fb,"anon-est:parkest130, cg9496, dm.tsp29fb, dmel\cg9496, fbgn0026295"
FBgn0052985,CG32985,"cg17789, cg17789-ra, dmel\cg32985, fbgn0032081"
FBgn0052984,CG32984,"cg17789, cg17789-rb, dmel\cg32984, fbgn0032081"
FBgn0032082,CG18088,dmel\cg18088
FBgn0040963,CG18662,dmel\cg18662
FBgn0032085,CG9555,dmel\cg9555
FBgn0032086,CG17906,dmel\cg17906
FBgn0040964,CG18661,"bcdna:sd17344, cg18661-rb, dmel\cg18661, fbgn0062870, q8mrw6"
FBgn0015316,Try29F,"cg9564, dmel\cg9564, sp106, try29f, try29f.2"
FBgn0032087,CG9568,"anon-wo0140519.183, dmel\cg9568, fbgn 32087, fbgn0044693"
FBgn0032088,CG13102,"bcdna:re57454, dmel\cg13102, fbgn0062998, q9vlf3"
FBgn0032094,CG12439,"bcdna:at16114, dmel\cg12439, fbgn0061452"
FBgn0032095,Toll-4,"cg18241, cg18241-pa, cg18241-ra, ct29238, dmel\cg18241, dtlr4, dtoll4, tl-4, tl4, toll, toll receptor, toll-like"
FBgn0051609,CG31609,"anon-ae003623.1, dmel\cg31609, fbgn0043538, unnamed"
FBgn0032096,Or30a,"30a, 30a.1, cg13106, cg13106-pa, cg13106-ra, dmel\cg13106, dor56"
FBgn0052982,CG32982,"cg18566, cg32982-rc, cg9584, cg9585, dmel\cg32982, fbgn0032097, fbgn0032098, fbgn0032099, q961p3, q9vle2"
FBgn0032100,CG13108,dmel\cg13108
FBgn0032101,CG9586,dmel\cg9586
FBgn0051708,CG31708,"31078, cg13103, cg13104, cg13105, cg31078, ct32337, ct32338, dmel\cg31708, fbgn0032091, fbgn0032092, fbgn0032093"
FBgn0032090,CG9582,dmel\cg9582
FBgn0032089,Rcd-1r,"cg9573, cg9573-pa, cg9573-ra, dmel\cg9573, drcd-1 related, drcd-1r, zeus"
FBgn0013746,alien,"a4v0g9, alien, bcdna:ld10463, cg9556, cg9556-pa, cg9556-pb, ch2, cop9 complex homolog subunit 2, csn2, d-alien, dch2, dmel\cg9556, drosophila cop9 signalosome homolog 2, fbgn0027056, fbgn0063164, q8msx8, q9v3z0"
FBgn0011705,rost,"cg9552, cg9552-pa, dmel\cg9552, q5u0w2, q95rk6, q9vlf9"
FBgn0032084,CG13101,dmel\cg13101
FBgn0032083,CG9541,dmel\cg9541
FBgn0032080,CG9525,dmel\cg9525
FBgn0032079,CG31886,"anon-wo0172774.159, anon-wo0172774.161, cg9524, dmel\cg31886, fbgn0046439, fbgn0046441, fbgn0051886"
FBgn0032078,C1GalTA,"a4v0g7, anon-wo0144478.18, c1galt1, cg9520, cg9520-pa, cg9520-pb, cg9520-pc, cg9520-ra, cg9520-rb, cg9520-rc, core 1 beta1%2c3-galactosyltransferase, core 1 galactosyltransferase a, dc1beta3galt1, dmel\cg9520, fbgn0044521, unnamed"
FBgn0041092,tai,"58/2, bs13g05.y1, cg13109, cg18494, daib1, dmel\cg13109, dmtaiman, drosophila amplified in breast cancer-1, ep(2)2630, fbgn0010485, fbgn0022157, fbgn0024593, fbgn0032102, fbgn0032103, fbgn0045313, l(2)01351, l(2)k05802, l(2)k05809, nest:bs13g05, tai, taiman"
FBgn0032109,CG17005,"dmel\cg17005, q8t8z8"
FBgn0010314,Cks30A,"cdi2, cg3738, cg3738-pa, cks, cks-ra, cks30a, cyclin-dependent kinase interactor 2, dmcks1, dmel\cg3738, fbgn0003235, fs(2)rem, q9vld0, rem, remnants, u40077"
FBgn0026439,Eaat1,"af001784, cg3747, cg3747-pa, cg3747-pb, cg3747-pc, cg3747-rb, cg3747-rc, deaat, deaat1, dglt-1, dglut-1, dmel\cg3747, drosophila glutamate transporter-1, eaat, eaat1, excitatory amino acid transporter 1, fbgn0025880, glutamate transporter, sodium-dependent excitatory amino acid transporter 1, sodium-dependent glutamate transporter, sodium-excitatory-glutamate-cotransporter"
FBgn0032110,CG3748,"anon-wo0140519.143, bcdna:at30262, dmel\cg3748, fbgn0044737, fbgn0061437"
FBgn0032111,CG13110,"bcdna:at19071, dmel\cg13110, fbgn0047341"
FBgn0012036,Aldh,"146084_at, acdh, acetaldehyde dehydrogenase, aldehyde dehydrogenase, aldh, aldha1, cg 3752, cg3752, cg3752-pa, cg3752-ra, dmel\cg3752, fbgn0032114"
FBgn0032116,Mco1,"cg3759, cg3759-pa, cg3759-pb, cg3759-pc, cg3759-ra, cg3759-rb, cg3759-rc, dmel\cg3759, laccase-like, mco1, multicopper oxidase-1"
FBgn0011232,scat,"cg3766, cg3766-pa, cg3766-ra, dmel\cg3766, fbgn0032118, ms(2)05289, ms(2)30b, scattered"
FBgn0032119,CG3769,dmel\cg3769
FBgn0032115,CG4438,dmel\cg4438
FBgn0032105,borr,"bor, bor-pa, bor-pb, bor-ra, bor-rb, borealin, borealin-related, borr, borr-pa, borr-pb, borr-ra, borr-rb, cg4454, cg4454-pa, cg4454-pb, cg4454-ra, cg4454-rb, dbor, dmel\cg4454, q8i0r3"
FBgn0032104,aust,"cg17009, cg17009-pa, cg17009-ra, dmel\cg17009"
